1 104231 77000
2 99861 89532
4 79857 66407
16 100083 83014
64 100890 84719
256 112655 97619
1024 151390 138049
4096 300844 271232
16384 730535 727206
65536 3223651 1973203
262144 14153185 6919112
524288 28394462 13975978
