1 , 16427 , 9405 , 18288
1 , 29593 , 2392 , 29819
1 , 3644 , 2458 , 3888
1 , 3661 , 2548 , 3898
1 , 3682 , 2548 , 3924
1 , 3700 , 2506 , 3948
1 , 3703 , 2533 , 3953
1 , 3712 , 2516 , 3932
1 , 3715 , 2496 , 3956
1 , 3719 , 2531 , 3958
1 , 3719 , 2560 , 3998
1 , 3721 , 2621 , 4014
1 , 3725 , 2553 , 3953
1 , 3728 , 2572 , 4025
1 , 3730 , 2585 , 3967
1 , 3731 , 2573 , 3964
1 , 3733 , 2491 , 3981
1 , 3739 , 2510 , 3967
1 , 3743 , 2629 , 3972
1 , 3755 , 2575 , 3983
1 , 3759 , 2587 , 4001
1 , 3759 , 2611 , 3992
1 , 3763 , 2557 , 4014
1 , 3763 , 2627 , 3993
1 , 3764 , 2602 , 4002
1 , 3767 , 2609 , 3992
1 , 3767 , 2643 , 4000
1 , 3771 , 2591 , 4018
1 , 3775 , 2624 , 4009
1 , 3779 , 2586 , 4058
1 , 3779 , 2646 , 4011
1 , 3780 , 2536 , 4062
1 , 3780 , 2615 , 4020
1 , 3783 , 2641 , 4023
1 , 3784 , 2582 , 4009
1 , 3786 , 2629 , 4009
1 , 3787 , 2612 , 4050
1 , 3789 , 2652 , 4012
1 , 3790 , 2636 , 4011
1 , 3791 , 2559 , 4051
1 , 3791 , 2563 , 4029
1 , 3792 , 2622 , 4033
1 , 3793 , 2589 , 4028
1 , 3797 , 2624 , 4036
1 , 3799 , 2632 , 4079
1 , 3800 , 2636 , 4039
1 , 3802 , 2574 , 4042
1 , 3804 , 2564 , 4034
1 , 3805 , 2621 , 4066
1 , 3808 , 2606 , 4110
1 , 3808 , 2670 , 4034
1 , 3810 , 2631 , 4060
1 , 3812 , 2618 , 4034
1 , 3813 , 2641 , 4051
1 , 3813 , 2663 , 4064
1 , 3814 , 2640 , 4040
1 , 3815 , 2623 , 4040
1 , 3815 , 2643 , 4042
1 , 3816 , 2602 , 4044
