1 409499 405353
2 287520 278701
4 381990 382310
16 375073 374222
64 376497 375867
256 384315 383123
1024 404732 403773
4096 499343 497611
16384 735686 734569
65536 2094242 2093180
262144 7628103 7634297
524288 15043574 15055764
